username;giorno;mese;anno;orario;retweets;favorites;text;operatore;label
Enforcer1088;2018-02-21;2018-02;2018;21:24;0;0;@ VodafoneIT Da oltre un'ora non ho la connessione internet ed ora tutte le luci di status della VSR non si accendono più ed è saltato pure il telefono......;VODAFONE;D
bricioladigelo;2018-02-21;2018-02;2018;20:31;0;0;Per ora mi sono limitato a qualche sporadico riavvio, ma non cambia nulla. Da App Station dice che c’è qualche problema alla linea ma non riesce a concludere neanche il test di diagnostica;VODAFONE;D
isoladelba77;2018-02-21;2018-02;2018;19:59;1;2;Sono 15 giorni che non ho più la linea Internet l'unica risposta ricevuta e che devo attendere i tecnici stanno lavorando.... ...vergogna !!!!!;VODAFONE;D
domlom;2018-02-21;2018-02;2018;18:42;0;0;@ VodafoneIT provincia di Foggia # vodafonedown;VODAFONE;D
7SilverSurfer7;2018-02-21;2018-02;2018;15:49;0;0;Siamo il 21,aperto il guasto il 12,dopo attivazione linea il 12 cm, DOVE STA IL PROBLEMA ,ALTRIMENTI MI FATE RIENTRARE IN TELECOM?!!!!!;VODAFONE;D
penzoiders;2018-02-21;2018-02;2018;14:33;0;0;@ VodafoneIT per piacere potete mandare qualche tecnico a vedere cosa succede a Longarone (BL) dove un paio di giorni a settimana non è possibile fare chiamate o usare i dati? Dramma mode = ON. Ok una volta, ok due, ma ogni settimana per interi giorni anche no. suvvia.;VODAFONE;D
oscargiuffrida;2018-02-21;2018-02;2018;10:32;0;0;@ VodafoneIT mi spiegate perché non si può recedere un contratto businnes linea fissa fatto il 12 febbraio telefonicamente?;VODAFONE;D
cristinagarbar2;2018-02-21;2018-02;2018;09:40;0;0;@ VodafoneIT ciao potete farmi contattare da qualcuno in Vodafone perche' ho problemi di connessione con la Station. Grazie;VODAFONE;D
italia_dr;2018-02-21;2018-02;2018;09:18;0;0;Posso consumare il mio Internet in altri paesi dell'UE? @ VodafoneIT L'anno scorso ero in Germania e non ha funzionato.;VODAFONE;D
isoladelba77;2018-02-21;2018-02;2018;09:06;0;0;E 15 giorni che non funziona più nulla..e senza linea Internet fate qualcosa;VODAFONE;D
paulgiamb;2018-02-21;2018-02;2018;02:11;0;0;@ VodafoneIT vi risultano disservizi poco prima delle ore 2, Cernusco sul Naviglio? # Vodafonedown;VODAFONE;D
giuserpes;2018-02-20;2018-02;2018;20:09;0;0;@ VodafoneIT ciao, ho problemi sul mio iphone 6. Spesso perde la linea e al riavvio resta fermo su cerco o nessun segnale. Con altre sim di altri operatori non mi accade. Cosa suggerite?;VODAFONE;D
SergioBortoli;2018-02-20;2018-02;2018;18:53;0;0;Sarò presto vs cliente venendo da Wind. Ho dimenticato di chiedere in negozio: avendo un cell 3G avrò problemi passando al 4G di Vodafone? Grazie x l'attenzione;VODAFONE;D
massimotogni;2018-02-20;2018-02;2018;17:54;0;0;@ VodafoneIT Buongiorno, tempo fa ho acquistato un telefono da privato , ora il telefono risulta essere bloccato per problemi amministrativi. come posso sbloccarlo? io non ho piu contatti con il vecchio proprietario;VODAFONE;D
SimulaChristian;2018-02-20;2018-02;2018;16:53;0;1;@ VodafoneIT ho 16 anni, vorrei attivare online l'offerta shake remix per under 30 con una nuova sim, ma nel campo dove mi chiede l'età mettendo anno di nascita 2001 mi da errore. posso attivarla a 16 anni? dovrei essere under 30...;VODAFONE;D
giallorosso22;2018-02-20;2018-02;2018;15:30;0;0;@ VodafoneIT salve ,chi devo chiamare per l’attivazione di 4g voce HD grazie;VODAFONE;D
Eva_calu;2018-02-20;2018-02;2018;13:40;0;0;@ VodafoneIT # connessione assente in zona Bergamo da un paio d’ore. Ne sapete qualcosa?;VODAFONE;D
emascotti;2018-02-20;2018-02;2018;13:27;0;0;@ VodafoneIT quando i VS operatori di col center la smetteranno di chiamare e con arroganza comunicare cose che non ho richiesto... sarà sempre troppo tardi!!;VODAFONE;D
Rosenkavalier70;2018-02-20;2018-02;2018;13:07;0;0;@ VodafoneIT per caso avete problemi sulla rete 4g in zona Milano sud - Pavia? Da due giorni non aggancio più oltre H+, più spesso 3G. Grazie.;VODAFONE;D
iron1982;2018-02-20;2018-02;2018;12:22;0;0;Ultima fattura da pagare, non dovevo pagare MAI LA TOTAL GIGA visto che la linea internet dava e da sempre problemi!;VODAFONE;D
fra55sco;2018-02-20;2018-02;2018;12:08;0;0;"Sono ancora in attesa, oramai da più di un'ora, di poter parlare con un tecnico senza avere risposte;oltretutto sono un medico e ho necessità di lavorare con Internet.";VODAFONE;D
fra55sco;2018-02-20;2018-02;2018;12:04;0;0;Certo già fatto, nulla di nuovo anche ora continua a lampeggiare in rosso led del fisso ed Internet;VODAFONE;D
_Francy65;2018-02-20;2018-02;2018;10:12;0;0;TIM, TRE hanno alzato le soglie a fronte delle tariffe a 30 gg. Vodafone non si allinea? Altrimenti mi guardo intorno....;VODAFONE;D
guillepadilla;2018-02-20;2018-02;2018;08:45;0;0;Assonnato + Internet non va = iniziamo bene! Ci sono dei problemi? La station va, ma non risolve IP.;VODAFONE;D
EvandroAlfieri;2018-02-20;2018-02;2018;07:45;0;0;@ VodafoneIT un vostro store dice di avere ricariche da 25€, ma quando svelo che intendo tornare in # Vodafone mi dicono che posso farlo solo con schede da 45€. Vi risulta o posso chiamare la @ GDF e denunciare la tentata truffa?;VODAFONE;D
lelasci;2018-02-19;2018-02;2018;23:08;0;0;@ VodafoneIT meglio TIM? Nessuno che contatta X linea guasta;VODAFONE;D
Uinnidrive;2018-02-19;2018-02;2018;22:57;0;0;Ho già ricevuto assistenza più volte, il problema è la@zona troppo “trafficata”, dovrei provare con un potenziatore di segnale.. ovviamente a mie spese.. speravo di poter provare con la nuova station..;VODAFONE;D
gabrieledaquila;2018-02-19;2018-02;2018;20:47;0;0;@ VodafoneIT potete seguirmi per poter inviare messaggio privato per un problema alla linea? Grazie;VODAFONE;D
terminologia;2018-02-19;2018-02;2018;18:08;0;3;Siete veramente ridicoli: con il numero potete verificare se corrisponde davvero al mio nome, possibile che non siate in grado di fare il contrario? Inoltre, sul mobile mi avete lasciata in pace per anni, cosa spiega questa improvvisa tempesta di SMS e chiamate?;VODAFONE;D
7SilverSurfer7;2018-02-19;2018-02;2018;17:10;0;0;Certo ma se ti scrivo il numero della linea lo vedi solo tu ,o tutti ,non sono pratico di twitter;VODAFONE;D
mydarlingselene;2018-02-19;2018-02;2018;14:56;0;0;@ VodafoneIT buongiorno, posso chiedervi assistenza per capire perché la mia linea di casa non funziona?;VODAFONE;D
Ntonio71;2018-02-19;2018-02;2018;12:22;0;0;@ VodafoneIT linea Wi-Fi da casa sempre lentina... mando dm;VODAFONE;D
VRonnie23;2018-02-19;2018-02;2018;10:05;0;0;Da venerdì la linea fissa non funziona, modem con luce verde sulo su wifi e rossa su internet e phone.. si, ho già parlato con operatori e hanno detto che se entro mercoledì non si risolve, risolvono loro;VODAFONE;D
VRonnie23;2018-02-19;2018-02;2018;09:11;0;0;Ma i guasti alla linea fissa di Vodafone, quando si risolveranno?;VODAFONE;D
gozzo73;2018-02-19;2018-02;2018;07:53;0;1;@ VodafoneIT buongiorno, problemi col 4G in zona Argentario-Orbetello? Son 48 ore che vedo solo 3G;VODAFONE;D
LucaTNT;2018-02-18;2018-02;2018;16:11;0;0;@ VodafoneIT è una novità che le chiamate al 414 sono a pagamento?;VODAFONE;D
candystarlette;2018-02-18;2018-02;2018;16:03;0;0;Vi mandato un dm spero risolvete perché i problemi durano da dicembre e sono stufa di dover ricorrere ad altro operatore e spendere per avere internet , quando pago già voi per questo servizio;VODAFONE;D
ALekVittozzi;2018-02-18;2018-02;2018;10:31;0;0;@ AGCOMunica @ VodafoneIT @ VodafoneMediaIT abbiamo ricevuto nonostante i disservizi cronici 46 euro da pagare .pic.twitter.com/Kd6oxLCUpZ;VODAFONE;D
AzzoniNico;2018-02-18;2018-02;2018;03:27;0;0;@ VodafoneIT siete inutili, non andate mai, 35€ al mese spesi per niente. Il Wi-Fi non funziona mai. Spero abbiate una scusa buona per non andare alle 3:26, c’è un All Star Game da vedere.;VODAFONE;D
kristaldeluxe7;2018-02-17;2018-02;2018;14:56;0;0;non mi compare proprio internet, premetto che non l'ho mai usata, l'ho ritrovata poco fa.;VODAFONE;D
borriello67;2018-02-17;2018-02;2018;14:14;0;0;@ VodafoneIT inoltre richiamo il call center diretto di vodafone e loro mi dicono che è tutto risolto tim ha dato ok entro il 23 sarò attivo, richiamo oggi per conferma e mi dicono che attendono ancora la risposta di tim voi tutto questo la chiamate serietà?;VODAFONE;D
Nonfrequentante;2018-02-17;2018-02;2018;14:07;0;0;@ VodafoneIT Ma come è possibile che mi attivate 'promozioni' senza permesso? 1 euro al mese per Rete sicura e 0.49 euro alla SETTIMANA per un easy day con cui pago più che con la tariffa base gratuità! Ma siamo impazziti??;VODAFONE;D
Anto_nuzzo;2018-02-17;2018-02;2018;14:03;0;0;@ VodafoneIT Buongiorno, sono un vostro cliente su linea fissa. Non si riesce a contattarvi facilmente tramite il servizio clienti. Mi fate sapere voi? Grazie;VODAFONE;D
1986Marins;2018-02-17;2018-02;2018;13:33;0;0;A...mica dici per importi sotto a 1 € comunque l'offerta funziona e ti verranno prelevati la prima ricarica utile, no.... mi invitate a disconnette il telefono per non ricevere dei messaggi rompiscatole. Cioè alle volte ci vuole elasticità. Per 13 centesimi 10 messaggi. booooo.;VODAFONE;D
borriello67;2018-02-17;2018-02;2018;13:08;0;0;@ VodafoneIT sono deluso perchè dopo aver concluso con voi la parte commerciale, non seguite più il cliente, oggi mi trovo senza linea grazie alle vostre false promesse.;VODAFONE;D
il30filosofo;2018-02-17;2018-02;2018;10:53;0;0;@ VodafoneIT il mio WiFi non funziona e non ho ancora ricevuto risposta ad una richiesta di 5 giorni fa. Bella assistenza di merda;VODAFONE;D
gigidest;2018-02-17;2018-02;2018;10:00;0;0;Interne funziona bene... Anche le chiamate, ma in ricezione non ricevo da operatori Wind tre e fastweb, in pratica riceve solo da Tim e Vodafone;VODAFONE;D
mannocchia;2018-02-17;2018-02;2018;09:01;0;0;Naturalmente non è un mio problema se i ripetitori agganciano la rete di un altro stato che prevede tariffe altissime (Turchia). Dunque mi aspetto di essere rimborsata quanto prima. Considerato che in Grecia (dove mi trovo) valgono le tariffe italiane.;VODAFONE;D
fulvio00147357;2018-02-17;2018-02;2018;08:35;0;0;Buongiorno, quindicesimo giorno di disservizio!!!;VODAFONE;D
IlNostroSogno;2018-02-17;2018-02;2018;07:04;0;0;@ VodafoneIT diffidare, ho effettuato subentro linea con mi padre, mi son stati richiesti costi di disattivazione, dopo che operatore mi aveva assicurato non ci fossero. Aspetto ancora chiarimenti...;VODAFONE;D
scott_fitzy;2018-02-16;2018-02;2018;22:40;0;0;Landline fiber internet. It's been down all day;VODAFONE;D
black_alien95;2018-02-16;2018-02;2018;21:16;0;1;Buonasera vorrei assistenza da parte vostra per un problema con la mia vodafone station. Da oggi pomeriggio che quando cerco di collegarmi mi esce così: FORBIDDEN You don't have permission to access /portal/client/cms/on this server. Eppure c'è la linea,;VODAFONE;D
EMaracco;2018-02-16;2018-02;2018;20:51;0;0;@ VodafoneIT Non ho linea nemmeno per chiamarvi. Potreste contattarmi? Ho bisogno di assistenza urgente!;VODAFONE;D
serbelloniserbe;2018-02-16;2018-02;2018;19:36;0;0;Ho richiamato. Mi hanno detto che facevano delle verifiche scollegandomi la linea e mi avrebbero richiamo dopo 15 minuti. Risultato? La linea non è mai stata scollegata e non mi ha chiamato proprio nessuno. Bugie e scuse. Chiederò il rimborso e vedrò di cambiare operatore.;VODAFONE;D
frankysteers;2018-02-16;2018-02;2018;17:34;0;0;@ VodafoneIT Buonasera, sono un utente mobile non Vodafone e sto ricevendo di frequente chiamate dal vostro reparto commerciale. È possibile cancellare il mio numero dai vostri elenchi? Grazie.;VODAFONE;D
TheMarcoPiva;2018-02-16;2018-02;2018;15:18;0;0;@ VodafoneIT ciao, il piano Vodafone new prevede un addebito uso internet di 6€ fino a 5GB? Grazie.;VODAFONE;D
PeppeDelPiero10;2018-02-16;2018-02;2018;12:32;0;0;Purtroppo non posso richiedere contatto telefonico, dato che non c'è campo da 1 giorno e mezzo ormai;VODAFONE;D
ivanB_cosplayer;2018-02-16;2018-02;2018;11:57;0;0;@ VodafoneIT questa è la mia quotidianità con la vostra connessione! Disconnessioni dati e voce, diciture strane come ACS fallita, attacchi ICMP firewall fasulli che mi disconnettono, non riesco a giocare online! Cosa devo fare? Mettere un avvocato? Basta!pic.twitter.com/6dkWHHbgPl;VODAFONE;D
Mariann97865302;2018-02-16;2018-02;2018;11:14;0;0;Grazie per il suggerimento, sono super distratta! La Vodafone station lampeggia da ieri e di conseguenza non riesco a connettermi ad Internet;VODAFONE;D
fulvio00147357;2018-02-16;2018-02;2018;09:30;0;0;Vorrei sapere se a causa di questo disservizio ho il diritto di recedere senza penali e senza pagare il restante contributo di attivazione. Grazie;VODAFONE;D
fulvio00147357;2018-02-16;2018-02;2018;09:02;0;1;Buongiorno, sono ormai 14 giorni che ho aperto una segnalazione per problemi alla linea fissa. Avevo 50 Mbit pieni in download! Quando mi hanno proposto di passare a 100 Mbit con 19€,ho aderito e da quel momento la velocità è scesa a 4 Mbit. Sto pensando di cambiare gestore!!!;VODAFONE;D
Ric_sgm;2018-02-16;2018-02;2018;08:30;0;0;Salve,ieri ho ricevuto il messaggio di attivazione,dove c’è scritto di collegare la vodafone station e di attendere 24h..ancora niente,ma è normale che ho ancora la vecchia linea attiva?;VODAFONE;D
Gianlucaestop;2018-02-16;2018-02;2018;03:28;0;0;oltre a coccolarsi e scatenarsi pensate anche a me che sto lavorando http://ed.il  blackout totale persevera # Romaeur # vodafonedown # abbiamomiglioratoilwifiuncazzo;VODAFONE;D
franc_mirizzi;2018-02-15;2018-02;2018;19:26;0;0;Purtroppo non ho un cavo in Wi-Fi. Quando fui chiamato dall’assistenza giorni fa per un’altra questione, mi fu detto che effettivamente c’era questo problema (Speedtest fatto dall’assistenza), ma non è stato ancora risolto;VODAFONE;D
franc_mirizzi;2018-02-15;2018-02;2018;19:10;0;0;@ VodafoneIT sul fai da te segna che la mia linea fissa è passata a 100 mega, ma con lo Speedtest risulta ancora meno di 30 mega. Si potrebbe risolvere il problema?;VODAFONE;D
WalterTexRanger;2018-02-15;2018-02;2018;17:26;0;0;@ VodafoneIT Buongiorno Vodafone, stamattina sono andato per richiedere sostituzione SIM per furto cellulare e mi hanno detto (verso le 9.00) che il server era down.Stessa cosa 10 min fa e mi hanno detto che ci sono anche problemi di linea. Si ristabilisce entro stasera? Grazie;VODAFONE;D
SeverusZero;2018-02-15;2018-02;2018;17:12;0;0;@ VodafoneIT da un mese aspetto un trasferimento di linea. Non lasciatemi nel 1995.;VODAFONE;D
SeverusZero;2018-02-15;2018-02;2018;17:01;0;0;@ VodafoneIT sto aspettando un trasloco di linea da un mese, che mi servirebbe per lavoro. Nel frattempo sto pensando di smettere di lavorare nel digital e tornare alla rotazione delle colture.;VODAFONE;D
mariachiara_s;2018-02-15;2018-02;2018;16:35;0;0;# ArloGo non mi funziona da tre settimane, ma sia in negozio, sia al telefono non si risolve nulla, perdo tempo e la telecamera mi serve. Ho speso quasi 400 euro e ho una sim attiva inutile. Non sarebbe il caso di sostituire la Cam?;VODAFONE;D
muratalperd;2018-02-15;2018-02;2018;15:20;0;0;How long does it take to update a customer its been 15 hours since i dont have internet at home , without a technician coming home how are you investigating it if the problem is from here ?;VODAFONE;D
michelegentili;2018-02-15;2018-02;2018;15:20;0;0;@ VodafoneIT Salve, avrei necessità di informazioni in merito ad una fattura. Potrei avere un vostro num. di telefono di linea fissa (non ho una sim Vodafone da cui chiamare). Grazie;VODAFONE;D
YolloDwarf;2018-02-15;2018-02;2018;14:42;0;0;@ VodafoneIT salve, ho attivato un contratto di linea fissa in data 31/1 e la mia linea è ancora attiva con il precedente gestore. Mi era stato detto che il passaggio sarebbe stato effettuato in una decina di giorni che ormai sono passati, è necessario che faccia qualcosa io?;VODAFONE;D
dottorpeppe;2018-02-15;2018-02;2018;12:44;0;0;@ VodafoneIT quante volte devo chiedere assistenza prima di essere ricontattato per risolvere un vostro disservizio? pic.twitter.com/ZtRFaD6yBR;VODAFONE;D
marcello1980;2018-02-15;2018-02;2018;10:22;0;0;@ VodafoneIT ciao ,ho una sim (internet abbonamento senza vincolo ),che non utilizzo più .come faccio a recede .grazie;VODAFONE;D
purivillarroya;2018-02-15;2018-02;2018;10:10;0;0;@ VodafoneIT Buongiorno: Vorrei sapere quando scade il contrato dell'offerta che ho sottoscritto (codice cliente: 7.2065344) e la penale che ci sarebbe da pagare per chiudere la linea? Cordiali Saluti,;VODAFONE;D
cesacrem;2018-02-14;2018-02;2018;23:39;0;0;@ VodafoneIT chiamatemi urgentemente al 3277885197 mi state casando problemi da un mese Questo è il mio ultimo tentativo bonario dopo questo agiranno i miei legali per richiedere un indennizzo commerciale partendo da 1 milione di euro;VODAFONE;D
RaffoRotondo;2018-02-14;2018-02;2018;22:20;0;0;@ VodafoneIT notizie sul guasto ormai in corso da ore!?;VODAFONE;D
giallobledoc;2018-02-14;2018-02;2018;19:20;0;0;Idea della durata del disservizio? Ormai da stamattina senza linea;VODAFONE;D
BertoVanVes;2018-02-14;2018-02;2018;19:04;0;0;I problemi sono magicamente scomparsi dopo una telefonata con tono alterato;VODAFONE;D
simone_donofrio;2018-02-14;2018-02;2018;16:20;0;0;Nulla, non va ne il fisso ne la rete !;VODAFONE;D
Linga63;2018-02-14;2018-02;2018;15:44;0;0;@ VodafoneIT Salve, vorrei delucidazioni su una linea in attivazione;VODAFONE;D
eveyV11;2018-02-14;2018-02;2018;15:23;0;0;Non mi avete ancora contattato, sono da questa mattina senza internet. Sollecito un intervento;VODAFONE;D
LuisianaScare;2018-02-14;2018-02;2018;15:16;0;0;il rimborso non mi spetta questa volta, mi infastidisce solo dover rinunciare ad acquistare negli store col credito vodafone perche' e' diventato impossibile accedere ad internet senza incappare in servizi non richiesti. anche solo attivando il wifi, senza navigare.;VODAFONE;D
